Unnamed: 0,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
13484,2014,9.0,13.0,20.0,61.0,23.2,1007.8,0.0,SW,1.7
13485,2014,9.0,13.0,21.0,67.0,22.2,1007.7,0.0,WSW,2.0
13486,2014,9.0,13.0,22.0,75.0,20.8,1008,0.0,SW,0.4
13487,2014,9.0,13.0,23.0,79.0,20.5,1008.3,0.0,ENE,0.7
13488,2014,9.0,14.0,0.0,79.0,19.5,1008,0.0,WSW,0.2
13489,2014,9.0,14.0,1.0,76.0,19.6,1007.9,0.0,ENE,1.2
13490,2014,9.0,14.0,2.0,79.0,20.1,1008.2,0.0,E,0.0
13491,2014,9.0,14.0,3.0,84.0,19.8,1008.2,0.0,SE,0.0
13492,2014,9.0,14.0,4.0,91.0,19.7,1009,0.0,E,0.1
13493,2014,9.0,14.0,5.0,89.0,19.7,1009.8,0.0,NE,1.2
13494,2014,9.0,14.0,6.0,94.0,19.9,1010.7,0.0,ENE,0.7
13495,2014,9.0,14.0,7.0,108.0,20.7,1011.4,0.0,ENE,1.2
13496,2014,9.0,14.0,8.0,83.0,22.3,1011.8,0.0,NE,2.4
13497,2014,9.0,14.0,9.0,77.0,22.6,1012.4,0.0,NE,1.7
13498,2014,9.0,14.0,10.0,29.0,22.9,1012.7,0.0,ENE,2.6
13499,2014,9.0,14.0,11.0,13.0,22.0,1013.1,0.0,NE,1.8
13500,2014,9.0,14.0,12.0,15.0,21.7,1012.9,0.0,ESE,1.0
13501,2014,9.0,14.0,13.0,9.0,22.0,1012.3,0.0,ESE,1.4
13502,2014,9.0,14.0,14.0,13.0,22.3,1012,0.0,ENE,1.4
13503,2014,9.0,14.0,15.0,11.0,22.9,1012,0.0,ESE,1.1
13504,2014,9.0,14.0,16.0,13.0,21.7,1012,0.0,ESE,0.6
13505,2014,9.0,14.0,17.0,19.0,19.4,1012,0.0,NW,0.7
13506,2014,9.0,14.0,18.0,12.0,17.0,1012.4,0.0,ESE,0.2
13507,2014,9.0,14.0,19.0,20.0,16.7,1013,0.0,ENE,0.1
13508,2014,9.0,14.0,20.0,26.0,16.4,1013.4,0.0,SW,0.0
13509,2014,9.0,14.0,21.0,32.0,15.8,1013.3,0.0,N,0.0
13510,2014,9.0,14.0,22.0,38.0,15.1,1013.2,0.0,W,0.0
13511,2014,9.0,14.0,23.0,41.0,14.4,1013.3,0.0,WNW,0.0
13512,2014,9.0,15.0,0.0,39.0,14.2,1013.6,0.0,E,0.0
13513,2014,9.0,15.0,1.0,44.0,14.1,1013.7,0.0,ENE,0.7
13514,2014,9.0,15.0,2.0,41.0,14.6,1014,0.0,ENE,0.9
13515,2014,9.0,15.0,3.0,28.0,14.3,1014,0.0,ENE,1.4
13516,2014,9.0,15.0,4.0,19.0,14.1,1014.1,0.0,E,1.2
13517,2014,9.0,15.0,5.0,18.0,14.0,1014.5,0.0,ENE,1.4
13518,2014,9.0,15.0,6.0,14.0,14.2,1014.8,0.0,ENE,1.6
13519,2014,9.0,15.0,7.0,17.0,18.9,1014.7,0.0,ENE,1.2
13520,2014,9.0,15.0,8.0,21.0,21.8,1014.8,0.0,E,1.6
13521,2014,9.0,15.0,9.0,16.0,23.6,1014.5,0.0,ENE,2.5
13522,2014,9.0,15.0,10.0,10.0,26.4,1013.7,0.0,NNE,1.4
13523,2014,9.0,15.0,11.0,45.0,27.0,1012.8,0.0,NE,1.7
13524,2014,9.0,15.0,12.0,11.0,27.7,1012,0.0,NNE,2.7
13525,2014,9.0,15.0,13.0,10.0,27.7,1011.4,0.0,WSW,1.5
13526,2014,9.0,15.0,14.0,10.0,28.7,1010.4,0.0,W,1.6
13527,2014,9.0,15.0,15.0,3.0,27.4,1010.1,0.0,WSW,3.5
13528,2014,9.0,15.0,16.0,8.0,26.4,1010.1,0.0,WSW,2.3
13529,2014,9.0,15.0,17.0,12.0,24.3,1009.9,0.0,WSW,2.4
13530,2014,9.0,15.0,18.0,17.0,23.1,1010.4,0.0,WSW,3.5
13531,2014,9.0,15.0,19.0,18.0,21.2,1010.9,0.0,WSW,2.7
13532,2014,9.0,15.0,20.0,16.0,20.7,1011.4,0.0,SW,1.8
13533,2014,9.0,15.0,21.0,21.0,19.6,1011.8,0.0,WSW,1.6
13534,2014,9.0,15.0,22.0,24.0,16.5,1011.7,0.0,WNW,0.4
13535,2014,9.0,15.0,23.0,23.0,14.3,1011.8,0.0,W,0.0
13536,2014,9.0,16.0,0.0,27.0,13.9,1012,0.0,NE,1.3
13537,2014,9.0,16.0,1.0,32.0,14.4,1012,0.0,ESE,0.2
13538,2014,9.0,16.0,2.0,38.0,14.2,1012.1,0.0,NE,1.0
13539,2014,9.0,16.0,3.0,43.0,14.1,1012,0.0,NE,0.4
13540,2014,9.0,16.0,4.0,37.0,13.3,1012.1,0.0,ENE,0.4
13541,2014,9.0,16.0,5.0,27.0,13.1,1012.5,0.0,NE,1.2
13542,2014,9.0,16.0,6.0,17.0,14.3,1013.1,0.0,NE,1.2
13543,2014,9.0,16.0,7.0,19.0,17.3,1013.4,0.0,E,1.2
13544,2014,9.0,16.0,8.0,17.0,18.8,1013.4,0.0,ESE,0.8
13545,2014,9.0,16.0,9.0,21.0,20.3,1013.4,0.0,ENE,1.0
13546,2014,9.0,16.0,10.0,22.0,20.7,1013,0.0,ESE,0.5
13547,2014,9.0,16.0,11.0,21.0,21.3,1012.5,0.0,E,1.4
13548,2014,9.0,16.0,12.0,19.0,21.7,1012.6,0.0,E,0.2
13549,2014,9.0,16.0,13.0,30.0,21.2,1012,0.0,NE,0.6
13550,2014,9.0,16.0,14.0,37.0,20.6,1011.9,0.0,ENE,0.8
13551,2014,9.0,16.0,15.0,40.0,20.1,1012,0.0,ENE,0.8
13552,2014,9.0,16.0,16.0,53.0,19.8,1011.8,0.0,NE,0.9
13553,2014,9.0,16.0,17.0,67.0,19.1,1012,0.0,NE,0.7
13554,2014,9.0,16.0,18.0,84.0,18.2,1012.2,0.0,WSW,0.0
13555,2014,9.0,16.0,19.0,90.0,19.1,1012.9,0.0,W,1.5
13556,2014,9.0,16.0,20.0,82.0,18.0,1013,0.0,WSW,1.0
13557,2014,9.0,16.0,21.0,70.0,18.3,1013.4,0.0,W,2.4
13558,2014,9.0,16.0,22.0,64.0,17.9,1013.7,0.0,WSW,2.3
13559,2014,9.0,16.0,23.0,61.0,17.2,1013.8,0.0,WSW,1.5
13560,2014,9.0,17.0,0.0,49.0,16.7,1013.9,0.0,WSW,2.1
13561,2014,9.0,17.0,1.0,36.0,17.0,1013.9,0.0,WSW,1.0
13562,2014,9.0,17.0,2.0,24.0,15.9,1013.8,0.0,WSW,0.7
13563,2014,9.0,17.0,3.0,19.0,15.4,1013.7,0.0,W,1.9
13564,2014,9.0,17.0,4.0,22.0,15.6,1013.8,0.0,W,1.4
13565,2014,9.0,17.0,5.0,17.0,15.1,1014.7,0.0,WSW,1.3
13566,2014,9.0,17.0,6.0,25.0,15.5,1015.7,0.0,W,1.3
13567,2014,9.0,17.0,7.0,20.0,16.2,1015.6,0.0,NW,0.9
13568,2014,9.0,17.0,8.0,21.0,17.4,1015.9,0.0,N,1.1
13569,2014,9.0,17.0,9.0,25.0,18.4,1015.7,0.0,NW,0.6
13570,2014,9.0,17.0,10.0,53.0,20.0,1015.8,0.0,ENE,0.8
13571,2014,9.0,17.0,11.0,71.0,20.5,1015.5,0.0,SSW,0.0
13572,2014,9.0,17.0,12.0,91.0,21.7,1015,0.0,WSW,0.0
13573,2014,9.0,17.0,13.0,100.0,21.6,1014.3,0.0,SE,0.2
13574,2014,9.0,17.0,14.0,98.0,22.7,1013.9,0.0,WSW,1.2
13575,2014,9.0,17.0,15.0,80.0,22.2,1013.6,0.0,SW,1.2
13576,2014,9.0,17.0,16.0,64.0,22.4,1013.9,0.0,SW,1.5
13577,2014,9.0,17.0,17.0,49.0,20.5,1014,0.0,WSW,1.9
13578,2014,9.0,17.0,18.0,41.0,18.6,1014.4,0.0,WSW,1.7
13579,2014,9.0,17.0,19.0,33.0,17.6,1015.2,0.0,WSW,1.1
13580,2014,9.0,17.0,20.0,37.0,15.6,1015.6,0.0,WNW,0.6
13581,2014,9.0,17.0,21.0,52.0,14.5,1015.7,0.0,WSW,0.0
13582,2014,9.0,17.0,22.0,56.0,13.8,1015.7,0.0,WSW,0.0
13583,2014,9.0,17.0,23.0,54.0,13.3,1015.8,0.0,WSW,0.0
13584,2014,9.0,18.0,0.0,51.0,13.5,1015.8,0.0,ENE,0.6
13585,2014,9.0,18.0,1.0,50.0,13.1,1015.8,0.0,NE,0.0
13586,2014,9.0,18.0,2.0,75.0,12.5,1015.6,0.0,N,0.0
13587,2014,9.0,18.0,3.0,101.0,11.9,1015.4,0.0,N,0.0
13588,2014,9.0,18.0,4.0,94.0,12.3,1015.4,0.0,E,0.4
13589,2014,9.0,18.0,5.0,94.0,11.9,1015.7,0.0,E,0.5
13590,2014,9.0,18.0,6.0,100.0,12.2,1015.9,0.0,ENE,0.6
13591,2014,9.0,18.0,7.0,98.0,15.1,1016,0.0,ENE,0.0
13592,2014,9.0,18.0,8.0,94.0,18.4,1016.1,0.0,WSW,0.9
13593,2014,9.0,18.0,9.0,99.0,21.8,1015.7,0.0,WNW,0.5
13594,2014,9.0,18.0,10.0,97.0,24.5,1015.1,0.0,W,1.1
13595,2014,9.0,18.0,11.0,93.0,26.2,1014,0.0,WSW,1.0
13596,2014,9.0,18.0,12.0,62.0,27.3,1013.1,0.0,SSW,1.7
13597,2014,9.0,18.0,13.0,67.0,28.0,1012.1,0.0,W,2.3
13598,2014,9.0,18.0,14.0,68.0,28.4,1011.3,0.0,SW,1.0
13599,2014,9.0,18.0,15.0,46.0,27.5,1010.6,0.0,WSW,2.7
13600,2014,9.0,18.0,16.0,46.0,26.9,1010.5,0.0,SW,1.5
13601,2014,9.0,18.0,17.0,51.0,24.7,1010.6,0.0,SW,1.9
13602,2014,9.0,18.0,18.0,39.0,22.1,1010.7,0.0,SW,1.0
13603,2014,9.0,18.0,19.0,40.0,19.3,1011.4,0.0,SW,0.7
13604,2014,9.0,18.0,20.0,45.0,20.6,1011.6,0.0,SW,1.6
13605,2014,9.0,18.0,21.0,45.0,20.2,1011.4,0.0,WSW,1.7
13606,2014,9.0,18.0,22.0,62.0,19.5,1011,0.0,SW,1.1
13607,2014,9.0,18.0,23.0,59.0,16.8,1010.3,0.0,WSW,0.0
13608,2014,9.0,19.0,0.0,55.0,14.5,1009.9,0.0,WSW,0.0
13609,2014,9.0,19.0,1.0,56.0,13.6,1009.5,0.0,WSW,0.0
13610,2014,9.0,19.0,2.0,68.0,13.1,1009.3,0.0,WSW,0.0
13611,2014,9.0,19.0,3.0,89.0,12.8,1008.8,0.0,ESE,0.0
13612,2014,9.0,19.0,4.0,101.0,13.3,1008.6,0.0,SSW,0.0
13613,2014,9.0,19.0,5.0,88.0,14.1,1008.6,0.0,ENE,1.5
13614,2014,9.0,19.0,6.0,85.0,15.1,1008.9,0.0,ENE,1.5
13615,2014,9.0,19.0,7.0,83.0,16.8,1008.6,0.0,ENE,1.6
13616,2014,9.0,19.0,8.0,90.0,18.2,1008.7,0.0,ENE,1.5
13617,2014,9.0,19.0,9.0,96.0,20.3,1008.4,0.0,N,1.0
13618,2014,9.0,19.0,10.0,106.0,21.6,1007.2,0.0,WSW,1.0
13619,2014,9.0,19.0,11.0,123.0,23.8,1006.4,0.0,SW,1.9
13620,2014,9.0,19.0,12.0,156.0,24.5,1005.4,0.0,SSW,1.9
13621,2014,9.0,19.0,13.0,120.0,25.4,1004.2,0.0,SSW,1.8
13622,2014,9.0,19.0,14.0,84.0,25.5,1003.3,0.0,SSW,2.6
13623,2014,9.0,19.0,15.0,95.0,25.1,1002.6,0.0,WSW,2.7
13624,2014,9.0,19.0,16.0,73.0,23.8,1002.8,0.0,SW,1.4
13625,2014,9.0,19.0,17.0,70.0,23.7,1003.4,0.0,SSW,0.9
13626,2014,9.0,19.0,18.0,64.0,22.3,1004,0.0,SW,0.4
13627,2014,9.0,19.0,19.0,58.0,19.1,1004.8,0.4,E,0.1
13628,2014,9.0,19.0,20.0,77.0,18.0,1004.9,1.7,ENE,0.6
13629,2014,9.0,19.0,21.0,87.0,18.4,1004.8,0.1,NNE,0.5
13630,2014,9.0,19.0,22.0,101.0,17.9,1004.8,0.0,ENE,1.0
13631,2014,9.0,19.0,23.0,112.0,17.8,1004.5,0.0,E,0.1
13632,2014,9.0,20.0,0.0,118.0,17.9,1004.2,0.0,NE,0.8
13633,2014,9.0,20.0,1.0,122.0,17.5,1004.1,0.0,NE,1.2
13634,2014,9.0,20.0,2.0,129.0,17.8,1003.8,0.0,ENE,1.5
13635,2014,9.0,20.0,3.0,127.0,17.5,1003.8,0.0,ENE,0.8
13636,2014,9.0,20.0,4.0,124.0,17.4,1003.7,0.0,ENE,0.5
13637,2014,9.0,20.0,5.0,121.0,16.9,1004.2,0.0,ENE,0.6
13638,2014,9.0,20.0,6.0,106.0,16.9,1004.7,0.0,ENE,1.6
13639,2014,9.0,20.0,7.0,112.0,17.9,1005.1,0.0,NE,1.5
13640,2014,9.0,20.0,8.0,112.0,19.6,1005.5,0.0,NE,2.1
13641,2014,9.0,20.0,9.0,121.0,22.3,1005.5,0.0,ENE,1.8
13642,2014,9.0,20.0,10.0,121.0,24.0,1004.9,0.0,NE,1.1
13643,2014,9.0,20.0,11.0,123.0,25.3,1004.3,0.0,E,1.0
13644,2014,9.0,20.0,12.0,123.0,26.5,1003.7,0.0,NE,1.3
13645,2014,9.0,20.0,13.0,118.0,27.4,1002.9,0.0,SSW,1.1
13646,2014,9.0,20.0,14.0,113.0,27.8,1002.4,0.0,SW,1.8
13647,2014,9.0,20.0,15.0,97.0,28.0,1002.4,0.0,SW,0.5
13648,2014,9.0,20.0,16.0,100.0,27.1,1002.4,0.0,SW,1.8
13649,2014,9.0,20.0,17.0,90.0,25.3,1003,0.0,WSW,1.8
13650,2014,9.0,20.0,18.0,131.0,23.4,1003.8,0.0,SW,1.0
13651,2014,9.0,20.0,19.0,156.0,21.4,1004.8,0.0,SSE,0.1
13652,2014,9.0,20.0,20.0,161.0,20.4,1005.9,0.0,SSW,0.4
13653,2014,9.0,20.0,21.0,175.0,19.6,1006.5,0.0,ESE,0.0
13654,2014,9.0,20.0,22.0,194.0,19.0,1007,0.0,ESE,0.0
13655,2014,9.0,20.0,23.0,209.0,18.6,1007.9,0.0,E,0.5
13656,2014,9.0,21.0,0.0,219.0,19.4,1008.7,0.0,ESE,0.2
13657,2014,9.0,21.0,1.0,218.0,20.8,1009.1,0.0,ESE,0.0
13658,2014,9.0,21.0,2.0,176.0,20.5,1009.5,0.0,WNW,0.9
13659,2014,9.0,21.0,3.0,145.0,20.2,1009.7,0.0,SE,0.7
13660,2014,9.0,21.0,4.0,141.0,20.0,1010.3,0.0,SSW,0.7
13661,2014,9.0,21.0,5.0,133.0,19.8,1011.1,0.0,ENE,0.1
13662,2014,9.0,21.0,6.0,99.0,19.6,1011.4,0.0,ESE,0.2
13663,2014,9.0,21.0,7.0,76.0,19.9,1011.8,0.0,E,0.0
13664,2014,9.0,21.0,8.0,60.0,21.5,1012.4,0.0,E,0.5
13665,2014,9.0,21.0,9.0,58.0,21.2,1012.7,0.0,ESE,0.0
13666,2014,9.0,21.0,10.0,55.0,22.4,1012.4,0.0,N,0.5
13667,2014,9.0,21.0,11.0,57.0,23.5,1011.8,0.0,WSW,0.9
13668,2014,9.0,21.0,12.0,62.0,24.6,1011.2,0.0,SE,1.5
13669,2014,9.0,21.0,13.0,81.0,25.1,1010.5,0.0,SW,1.3
13670,2014,9.0,21.0,14.0,94.0,24.7,1010,0.0,E,0.9
13671,2014,9.0,21.0,15.0,101.0,24.7,1009.9,0.0,SSE,0.4
13672,2014,9.0,21.0,16.0,104.0,24.3,1010.2,0.0,SW,0.8
13673,2014,9.0,21.0,17.0,108.0,23.4,1010.5,0.0,SSW,1.6
13674,2014,9.0,21.0,18.0,112.0,23.0,1011.3,0.0,S,2.5
13675,2014,9.0,21.0,19.0,97.0,22.5,1012.1,0.0,S,1.2
13676,2014,9.0,21.0,20.0,91.0,22.4,1012.6,0.0,SSE,0.5
13677,2014,9.0,21.0,21.0,95.0,22.0,1012.8,0.0,S,0.5
13678,2014,9.0,21.0,22.0,83.0,21.8,1012.7,0.0,W,0.5
13679,2014,9.0,21.0,23.0,82.0,20.2,1012.7,0.0,WSW,1.2
13680,2014,9.0,22.0,0.0,83.0,20.6,1013,0.0,SW,1.0
13681,2014,9.0,22.0,1.0,84.0,20.7,1013,0.0,SE,0.0
13682,2014,9.0,22.0,2.0,80.0,21.0,1012.9,0.0,SSE,0.9
13683,2014,9.0,22.0,3.0,74.0,20.9,1012.5,0.0,SE,0.9
13684,2014,9.0,22.0,4.0,78.0,20.7,1012.6,0.0,E,0.9
13685,2014,9.0,22.0,5.0,73.0,20.4,1013.1,0.0,ESE,1.0
13686,2014,9.0,22.0,6.0,74.0,20.3,1013.2,0.0,ESE,0.4
13687,2014,9.0,22.0,7.0,87.0,20.5,1013.6,0.0,NE,1.4
13688,2014,9.0,22.0,8.0,100.0,20.7,1013.8,0.0,NE,1.2
13689,2014,9.0,22.0,9.0,102.0,20.9,1013.9,0.0,ENE,0.5
13690,2014,9.0,22.0,10.0,100.0,21.1,1013.5,0.0,E,1.1
13691,2014,9.0,22.0,11.0,113.0,21.1,1013,0.0,NNE,1.1
13692,2014,9.0,22.0,12.0,116.0,21.6,1012.4,0.0,N,0.9
13693,2014,9.0,22.0,13.0,128.0,21.2,1011.8,0.0,NE,0.0
13694,2014,9.0,22.0,14.0,137.0,21.1,1011.4,0.0,ENE,1.1
13695,2014,9.0,22.0,15.0,129.0,20.8,1011,0.0,ENE,1.0
13696,2014,9.0,22.0,16.0,112.0,20.6,1011.1,0.0,ENE,1.5
13697,2014,9.0,22.0,17.0,103.0,20.6,1011.7,0.0,NNE,1.7
13698,2014,9.0,22.0,18.0,99.0,19.6,1012.2,0.0,ENE,1.2
13699,2014,9.0,22.0,19.0,94.0,19.3,1012.7,0.0,NE,1.1
13700,2014,9.0,22.0,20.0,111.0,18.8,1012.7,6.5,NNE,0.2
13701,2014,9.0,22.0,21.0,109.0,18.8,1012.7,0.0,ENE,0.9
13702,2014,9.0,22.0,22.0,97.0,18.7,1012.9,0.3,NW,0.0
13703,2014,9.0,22.0,23.0,90.0,18.7,1012.8,0.9,ESE,0.5
13704,2014,9.0,23.0,0.0,90.0,18.7,1012.3,0.3,NE,1.0
13705,2014,9.0,23.0,1.0,93.0,18.5,1012.4,0.2,NE,0.7
13706,2014,9.0,23.0,2.0,83.0,18.2,1012,0.4,ENE,1.2
13707,2014,9.0,23.0,3.0,74.0,17.9,1011.7,0.2,NE,1.0
13708,2014,9.0,23.0,4.0,67.0,17.6,1011.7,0.3,E,0.5
13709,2014,9.0,23.0,5.0,51.0,17.5,1012.1,0.1,ENE,0.7
13710,2014,9.0,23.0,6.0,46.0,17.4,1012.4,0.0,NE,0.9
13711,2014,9.0,23.0,7.0,47.0,17.8,1013,0.6,N,0.0
13712,2014,9.0,23.0,8.0,38.0,17.8,1013.5,1.1,ENE,1.4
13713,2014,9.0,23.0,9.0,39.0,18.0,1013.4,0.4,ENE,1.7
13714,2014,9.0,23.0,10.0,37.0,18.3,1012.8,0.0,ENE,1.9
13715,2014,9.0,23.0,11.0,42.0,18.7,1012.4,0.1,ENE,1.6
13716,2014,9.0,23.0,12.0,47.0,18.5,1012.1,0.2,ENE,1.7
13717,2014,9.0,23.0,13.0,34.0,18.1,1011.4,0.5,NE,1.1
13718,2014,9.0,23.0,14.0,31.0,17.4,1011,0.5,NNW,0.7
13719,2014,9.0,23.0,15.0,26.0,17.2,1010.8,1.4,WNW,1.3
13720,2014,9.0,23.0,16.0,29.0,17.3,1010.5,0.8,NW,0.6
13721,2014,9.0,23.0,17.0,32.0,17.4,1010.4,0.6,NE,0.8
13722,2014,9.0,23.0,18.0,35.0,17.3,1010.2,0.8,NE,1.4
13723,2014,9.0,23.0,19.0,37.0,17.3,1010.7,0.2,NE,1.2
13724,2014,9.0,23.0,20.0,48.0,17.2,1010.8,0.1,E,0.2
13725,2014,9.0,23.0,21.0,49.0,17.3,1010.9,0.2,NNE,0.6
13726,2014,9.0,23.0,22.0,62.0,17.3,1011.2,0.6,NE,0.4
13727,2014,9.0,23.0,23.0,45.0,17.4,1011.2,0.3,NE,0.8
13728,2014,9.0,24.0,0.0,30.0,17.4,1011.1,1.2,NE,0.9
13729,2014,9.0,24.0,1.0,40.0,17.2,1011,1.1,ENE,0.8
13730,2014,9.0,24.0,2.0,38.0,16.8,1010.8,1.0,ENE,1.5
13731,2014,9.0,24.0,3.0,40.0,16.6,1010.9,0.9,ENE,1.2
13732,2014,9.0,24.0,4.0,28.0,16.6,1011,0.1,ENE,1.0
13733,2014,9.0,24.0,5.0,11.0,16.5,1010.9,0.1,SSE,0.5
13734,2014,9.0,24.0,6.0,11.0,16.7,1011.6,0.0,NE,0.5
13735,2014,9.0,24.0,7.0,12.0,17.6,1012,0.1,ENE,0.9
13736,2014,9.0,24.0,8.0,13.0,18.7,1012.2,0.0,E,1.1
13737,2014,9.0,24.0,9.0,14.0,19.7,1012,0.0,E,1.1
13738,2014,9.0,24.0,10.0,21.0,22.1,1011.2,0.0,ENE,1.6
13739,2014,9.0,24.0,11.0,22.0,23.5,1010.4,0.0,E,1.3
13740,2014,9.0,24.0,12.0,13.0,24.4,1009.8,0.0,SE,1.2
13741,2014,9.0,24.0,13.0,15.0,25.6,1008.9,0.0,SSW,0.8
13742,2014,9.0,24.0,14.0,17.0,26.6,1008.4,0.0,NW,1.0
13743,2014,9.0,24.0,15.0,15.0,25.2,1008.4,0.0,WSW,1.6
13744,2014,9.0,24.0,16.0,14.0,24.7,1008.6,0.0,SW,1.4
13745,2014,9.0,24.0,17.0,21.0,22.8,1009,0.0,SW,2.0
13746,2014,9.0,24.0,18.0,29.0,21.7,1009.7,0.0,WSW,1.9
13747,2014,9.0,24.0,19.0,41.0,21.3,1010.2,0.0,WSW,2.3
13748,2014,9.0,24.0,20.0,57.0,19.8,1010.6,0.0,WSW,0.8
13749,2014,9.0,24.0,21.0,68.0,18.9,1011.1,0.0,SW,0.9
13750,2014,9.0,24.0,22.0,75.0,18.7,1011.2,0.0,S,0.0
13751,2014,9.0,24.0,23.0,87.0,17.2,1011.4,0.0,SSW,0.0
13752,2014,9.0,25.0,0.0,108.0,16.4,1011.4,0.0,SW,0.0
13753,2014,9.0,25.0,1.0,105.0,15.7,1011.3,0.0,WSW,0.0
13754,2014,9.0,25.0,2.0,100.0,15.4,1011.2,0.0,WSW,0.0
13755,2014,9.0,25.0,3.0,87.0,15.1,1011.3,0.0,W,0.0
13756,2014,9.0,25.0,4.0,78.0,14.9,1011.3,0.0,ENE,0.9
13757,2014,9.0,25.0,5.0,74.0,14.9,1011.9,0.0,E,0.0
13758,2014,9.0,25.0,6.0,67.0,15.9,1012.5,0.0,NNE,1.6
13759,2014,9.0,25.0,7.0,74.0,16.7,1012.8,0.0,E,1.0
13760,2014,9.0,25.0,8.0,87.0,17.7,1013,0.0,ENE,1.3
13761,2014,9.0,25.0,9.0,113.0,18.7,1013.1,0.0,NE,0.0
13762,2014,9.0,25.0,10.0,129.0,19.6,1012.4,0.0,ENE,0.1
13763,2014,9.0,25.0,11.0,127.0,20.1,1011.9,0.0,E,0.1
13764,2014,9.0,25.0,12.0,129.0,20.3,1011.2,0.0,S,0.5
13765,2014,9.0,25.0,13.0,147.0,20.7,1010.4,0.0,SW,1.1
13766,2014,9.0,25.0,14.0,169.0,21.5,1009.7,0.0,SW,1.7
13767,2014,9.0,25.0,15.0,167.0,22.2,1008.8,0.0,SW,1.4
13768,2014,9.0,25.0,16.0,158.0,22.1,1008.5,0.0,SW,1.3
13769,2014,9.0,25.0,17.0,150.0,21.0,1008.3,0.0,WSW,1.5
13770,2014,9.0,25.0,18.0,141.0,20.6,1008.3,0.0,W,0.9
13771,2014,9.0,25.0,19.0,128.0,20.6,1008.5,0.0,S,1.0
13772,2014,9.0,25.0,20.0,137.0,20.5,1008.5,0.0,SSW,0.7
13773,2014,9.0,25.0,21.0,139.0,20.4,1008.4,0.0,S,1.1
13774,2014,9.0,25.0,22.0,133.0,19.8,1007.7,0.0,WSW,1.6
13775,2014,9.0,25.0,23.0,96.0,19.6,1008.1,0.0,SW,1.4
13776,2014,9.0,26.0,0.0,78.0,19.4,1007.7,0.0,WSW,0.8
13777,2014,9.0,26.0,1.0,72.0,19.4,1007.4,0.0,SW,1.0
13778,2014,9.0,26.0,2.0,75.0,19.4,1007.1,0.0,SW,2.4
13779,2014,9.0,26.0,3.0,82.0,19.0,1007.1,0.0,WSW,2.5
13780,2014,9.0,26.0,4.0,95.0,17.6,1006.2,0.0,S,0.2
13781,2014,9.0,26.0,5.0,105.0,16.6,1005.5,0.0,SSE,0.0
13782,2014,9.0,26.0,6.0,103.0,17.5,1006.2,0.0,SE,0.0
13783,2014,9.0,26.0,7.0,100.0,18.8,1005.7,0.0,SSW,1.8
13784,2014,9.0,26.0,8.0,114.0,19.2,1006,0.0,SSW,1.3
13785,2014,9.0,26.0,9.0,119.0,19.3,1005.8,0.0,S,0.4
13786,2014,9.0,26.0,10.0,122.0,20.4,1005.2,0.0,S,0.5
13787,2014,9.0,26.0,11.0,122.0,21.5,1004.2,0.0,WSW,2.1
13788,2014,9.0,26.0,12.0,132.0,23.2,1003.1,0.0,NW,0.5
13789,2014,9.0,26.0,13.0,144.0,23.2,1002.5,0.0,WSW,2.1
13790,2014,9.0,26.0,14.0,157.0,21.7,1004.1,1.5,NNE,4.6
13791,2014,9.0,26.0,15.0,169.0,20.5,1003.9,4.7,NE,1.4
13792,2014,9.0,26.0,16.0,166.0,20.1,1004,0.0,ENE,1.1
13793,2014,9.0,26.0,17.0,181.0,19.3,1004.1,0.0,NNE,1.5
13794,2014,9.0,26.0,18.0,188.0,18.6,1005.1,0.0,NNE,1.0
13795,2014,9.0,26.0,19.0,194.0,18.1,1005.6,0.0,E,0.5
13796,2014,9.0,26.0,20.0,184.0,17.6,1006.1,0.0,ESE,0.4
13797,2014,9.0,26.0,21.0,171.0,16.6,1006.7,0.0,NNE,0.7
13798,2014,9.0,26.0,22.0,149.0,16.9,1006.7,0.0,ENE,1.7
13799,2014,9.0,26.0,23.0,125.0,16.5,1007.1,0.0,ENE,1.3
13800,2014,9.0,27.0,0.0,110.0,15.3,1007.5,0.0,NE,0.4
13801,2014,9.0,27.0,1.0,78.0,14.5,1008.3,0.0,ENE,0.6
13802,2014,9.0,27.0,2.0,28.0,13.8,1008.6,0.0,E,0.1
13803,2014,9.0,27.0,3.0,11.0,13.3,1009.2,0.0,N,0.4
13804,2014,9.0,27.0,4.0,8.0,14.1,1010,0.0,E,0.7
13805,2014,9.0,27.0,5.0,24.0,14.6,1010.9,0.0,ESE,0.7
13806,2014,9.0,27.0,6.0,40.0,15.2,1011.6,0.0,ENE,0.7
13807,2014,9.0,27.0,7.0,56.0,17.7,1012.2,0.0,E,1.3
13808,2014,9.0,27.0,8.0,30.0,21.0,1012.5,0.0,NE,2.1
13809,2014,9.0,27.0,9.0,24.0,22.7,1012.6,0.0,ENE,2.2
13810,2014,9.0,27.0,10.0,31.0,22.7,1011.9,0.0,SE,1.6
13811,2014,9.0,27.0,11.0,10.0,23.9,1011.1,0.0,ESE,0.7
13812,2014,9.0,27.0,12.0,15.0,24.4,1010.3,0.0,ESE,1.3
13813,2014,9.0,27.0,13.0,20.0,25.1,1009.6,0.0,NW,1.1
13814,2014,9.0,27.0,14.0,8.0,26.1,1009.1,0.0,SE,1.4
